mensagem,odio
Atras so Robinho Fred Campeoes copa Brasil,no
jogador Daria reserva Fernandinho Fla,no
entao ir somar assistencia ganhaOs sao otimo Messi bom,no
de aqui falar titulo selecao,no
nao bom jogar facil,no
piada super engracado Ja pensar teste pro Zorra Total,no
Concordo,no
jogador jogar oq Marcelinho Carioca jogar poderoso timao chorar antl,no
mulher pia fogao cama,yes
CR ganhar Messi nao ganhar Choremmmmmmmmmmmmmmmmmmmmmmmmmmmm,no
voce falar mano voce chutar bola ENTENDE FUTEBOL CRFOREVER,no
Geraldo Gallo ir protestar Amigo ir invadir CT quebrar,no
Marias tremer pro Galo borrar pro argentino FATO,no
PARE VEXAME GENTE DEIXA CARA,no
saudade Otamendi Gabriel ser dupla zaga sensacional,no
dor cotovelo maria azul borradeirasador pagina galo,no
corrir nao Apagao refletor pra esfriar adversario rajkazblanks,no
corrir nao jogador adversario escorregar gol escancarar rajkazblanks,no
corrido gritinho acreditar nao colar rajkazblanks,no
corrir nao disputa penalty rajkazblanks,no
corrir nao Riascos pra errar penalty rajkazblanks,no
Anelkocando ate hj Maria nao argentino nao ver saber q Marias borrar pro argentino,no
pena Riascos nao Argentinota marcar historia momento marcanteskkkkk,no
MARIAS CIO PRESAS PREDILETAS VOU ESBANJAR DEVORALAS,no
forca peruca Galo RACA ROBINHO RACA PRATTO RACA CAZARES ir jogar amor camisa,no
Concordo parte sombra pro Vizeu nao acomodar igual Jorge,no
NAO ACHO CUEVA SO GOL PENALTY,no
junta ponta Fla nao Cueva,no
Flamengo motivacao meter x santo,no
QUEREMOS TIME PRA GANHAR TITULO NAO PRA FICAR TABELA NOVAMENTE,no
ue cheirinho voce estar sentir,no
Vizeu convocar frenquentemente selecao sub ir centroavante CIRINO,no
Devia ficar Damiao sair inutil guerrero choraor,no
ze burro cara empresario correr solto muito grana envolver,no
TB ACOMODOU PODERIA REVESAR RODNEY,no
perfeito garoto base sao bom jogador citar,no
rogerio antar nao colocar pra jogar,no
tecnico time ruim,no
Complicado colocar Cirino Gabriel atacante nao chutar nao gol,no
CariacicaES bom Bota jogo santo coxa la,no
correto Adriano Adryan bom q Cirino Gabriel Fernandinho etc,no
SANTOS LANCA GAROTOS FLAMENGO NAO,no
menguinho so vcs pensar falar,no
ze cuidar titulo jogo mexer,no
cara colocar chiquinho cirino Gabriel jogar nao normal,no
nao peidods montar elenco entao nao ir porrda cara,no
ELENCO POUQUISSIMA QUALIDADE,no
Abel Braga ano pra disputar libertador mandar Gabriel cia,no
voce nao falar serio,no
THIAGO SANTOS EH MELHOR Q GABRIEL FERNANDINHO CIRINO JUNTOS PQ GARORO N JOGA,no
colocar moleque carioca pra experiencia,no
Ze Ricardo Tecnico Libertadores entregar titulo palmeira,no
Demorou so digar,no
ze ricardo doido time empatar perder continuar Gabriel so caso amor,no
Base Ze nao so jogo la medalhao jogador empresario politica dinheiro bolso,no
NAO POSSIVEL CARA VA CONTINUAR COMANDO TIME,no
ZE CONTINUAR NAO VAMOS GANHAR NADAEM HORAS DECISIVAS ERRA,no
Ze ricardo nao avaliar jogador profissional q estao dira base,no
Verdade nao Escala substituir mau culpado perda titulo,no
culpado perda titulo briga titulo kk ver entender,no
Prefere Damiao Vizeu comentario,no
volante base AMOR DEUS Marcio AraujoPELA AMOR,no
MELHORES NW MELHOR RONALDO VOLANTE LATERAL JOGA,no
ze ricardo ta brincadeira culpa mane jogo time diferente fanfarrao,no
gigante nao ganhar nacional anosta sacanagem ne,no
falar cheirinho perder olfato Rsrs,no
Flamengo assumir ponta Demora voltar jogar Maracana,no
cair Real vascaino Kkkkkkkkk,no
JUIZ BANDEIRINHAS GARANTIRAM ROUBO estao acertar pra,no
ADRIANO IMPERADOR WAGNER LOVE RONALDINHO FABIO LUCIANO,no
jogador condicionamento fisico pra disputar brasileirao dar em isso,no
nao contratar medalhao flamengo so gastar gastar ter garoto base,no
gastar cuellar erradamente dar pra comprar cueva,no
Santos Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk torcidinha caber Kombi kk,no
cara gabar eh pra nao algum ja,no
so ganhar ROUBAR senao CHEIRAO F Z S,no
padaria Flamengo vender sonho ja acabar so restar pao,no
STJDacorda pagina rubro negraseu viceADO,no
Digam querer Copinha OPG so arbitragem sao promessa KKKK SV,no
GAROTADA RUBRO NEGRA MANDOU LEMBRANCA CASA KKKKKKKKKKK,no
Vitor Nastari voce cabeca cheio kkkkkkkkk imagine kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,no
cheiro bucelto mae,yes
ir levar porrada molecada nao corpo Vao pipocar,no
Concordo montar time,no
verdade so olhar pra tabela Entendem futebol,no
nojo flamengo timinho torcida terceirizar nordestino fedir pensar carioca gema nao passar time identificacao nordeste rio falar flamengo imaginar monte paraibas fedir agua falar FRAMENGO camisa camelo Respeito Vasco Botafogo falar rio janeiro lembrar de ele Saudacoes corinthiana,yes
desnecessario ofender flamengo envolver parte ai ja nao,no
dinheiro gente pegar nao ta quebrado,no
Lateral direito zagueiro atacante ja resolver problema Cruzeiro,no
so esperar recuperar futebol,no
soberba nao acabar kkkkkkkkkkkkk,no
Relaxa Veremos de aqui rodada Soberba,no
bishona de aqui falar leicester ganhar champions ucu,yes
negro pai mae dar pra jovem,yes
voce ta zona galinha,yes
Botafogo dificil acreditar classificacao Avante Glorioso Botafogo,no
ano pra vcs muito frustracoes eliminar participar,no
ah fu voce,yes
fanatismo nao doenca fisico espiritual doenca ignoranca odio,no
Voces precisar pesquisar melhor historia campeonato,no
nao haver rebaixamento existir liga,no
ficha sujo inelegivel nao saber,no
kkkkkkkkkkkkkkkkkkkkkkk rir,no
Palmeiras nao mundial,no
inveja matahhhhhhh,no
time gol so Muiuta sorte,no
importante ganhar filho acordar pra vida,no
MULAMBOS SETEM CHEIRINHO HEPICANUNCUKKKKKKKKKK,yes
Brasil torcida inter hoje Corinthians obrigacao ganhar,no
nao timeTemos bando jogador meia bocatodo qualificacaoBarcaJA,no
ATENCAO DIRETORIA QUEREMOS TIME COMPETITIVO,no
Traz volta deixar escolher tecnico,no
prender Aguarde,no
mundia libertador,no
futebol argentino piada so pancadaria confusaor,no
bandidagem continuar esconder,no
feliz voltar Bahia baiano,no
hora chegar,no
DALHE DALHE PORCO DALHE DALHE PORCO CHUP MOLAMBOS FICARAM SO CHEIRO,no
Deus nao nao adiantar lutar,no
nao roubouao gestao,no
Ragnar nome travesti Escandinavia,yes
Entrei so pra ler comentario perito,no
Emocionar morte posse,no
Fizeram pericia peca carro,no
SERA POLICIA PERICIA CARRO ESTRANHO NE,no
Sera sabotagem,no
Melhor investigar oposicao,no
QUEIMAR CORPO DELE CHEGAR POA POLITICO INFERNO,yes
nordeste acontecer,no
Idiota,no
investigador investigar vcefdpta,yes
ai sentar boneca,yes
apostar presidente Camara,no
roubalheira continuar sao profissional,no
banco cheio problema governador,no
so metade Voce ser otimista,no
Paulo to mar c uu,yes
Alex exponha argumento abc,no
tomar dinheiro pra industria seca,no
Milhoes Sergipe Milhoes pra Alagoas governador Sergipe Bndaum,no
seca Amapa so brincadeira,no
presidente,no
dinheiro ira brotar agua solo,no
dinheiro desviar,no
recurso vao sair,no
mau presidente historia,no
nao presidente golpista,no
AECIO UNICO CAPAZ TRANSFORMAR PAIS,no
finalmente Senador entender Parabens,no
Fiquei chocado noticia,no
voce meia duzer pensar,no
Passei so pra deixar TEMER,no
lazarentuuuuu,no
Sera empresa nao,no
Reforma estrutural rbbono nao,yes
prender inocente,no
tornozeleira eletronico,no
hmmmmmmmmmmmisso bichna,yes
entao lojinha anta,yes
lojinha mae prostituta,yes
aguentar ironia,no
neto vergonha de ele,no
Cara Pau,no
Boca mole bolso conta bancaria abarrotar dolar Sahfado,no
Boca Buxeta,yes
PIAUI QUERENDO ASSUSTAR MUNDO FIGURA SO NASCE GENTE FEIA LA,yes
Vermelho nojento dever levar tiro cara bandido,yes
vagabundo,yes
corrupcao cupim corroir democracia instituicoe,no
corrupcao estampar cara individuo,no
desgracar bandido bandido votar desgraca eta burro,yes
Raposao politico profissao ta carreira Piaui adorar Eh boca mole eheheh,yes
pagar boq cadeia preso boca buc inchar,yes
deboche escarnio perder senso ridiculo humilhacao,no
debil mental,yes
MELHOR C U DIARREIA,yes
ja haver arranjar apelido casa ocuquefala,yes
cara comecar falar mudo canal,no
absurdo indignado chacota,no
voce ato enriquecer curriculo bandido entao explicar,no
kkkkkk,no
Estourou placar,no
peteba sao piores asno puxador Carroca,yes
mesmo denuncia burrao,yes
pior contar dedo mao kkkkkkkkkkkk,yes
querer matar,yes
ONU KKKKKKKK ONU bosta mesmo antar,yes
sentir peru entrar,yes
morar sentir peru Aecio entrarkkkk,yes
Carlinha Antinha servico petebas Ridicula,yes
muito denuncia acao,no
muito denunciar acao,no
muito denuncia muito prova cadeia,no
Joao retardar prestar atencao gangue tomar Brasil assalto,yes
entao ir perdoar Ladrao so turma tambem nao bom prender,no
saber causa pesquisa poder presidente,no
voce duvidar medida tao rapido MPF,no
calmo questao lembrar Cunha,no
so conviccao nao prender ninguem,no
verdade apesar achar pesquisa sao furar,no
politico sao reflexo,no
denuncia pedir juiz caso blz,no
Curitiba esperto voce pensar,no
Concordo Carlos lavagem cerebral pra asno,yes
PRENDER FUJA PRA CUBA,no
votar indicar,no
Kkkkk,no
Olha ai esquerdopata cmedor alfafa negativar,yes
pesquisa comprar,no
SERA RECEBIDO JUIZ SERGIO MORO,no
Prendam chefe mor corrupcao,no
nao existir materialidade so conviccaor,no
verdade ja passar hora,no
ACEFALOSESTE CIDADAO TORNOU MITO DIA PERCEBEMOS NAO PASSA RATO LADRAO DIGAM CONTRARIO,no
casa cair,no
Cade prova,no
JA VIROU NOVELA CHEGA CANSAMOS,no
pulso,no
materia espetacular Grs,no
denunciado hoje ok prender,no
JAMAIS SERA,no
fato Nao ha politico honesto Brasil,no
ai materia so titulo Kd resto,no
,no
so denunciar prender,no
nao entender ta faltar pra prender,no
sera prender,no
denuncia denunciar denunciar cadeia,no
Indiciam denunciar nao prender,no
triplex cair,no
finalmente prender,no
tucano rei delacoe,no
Homem honesto Brasil,no
desordem Regresso,no
Srs JUIZES PREDEM BANDIDO,no
noticia antigo,no
prender Natal,no
processo gente cana,no
QueseFODAesseFDP gostar defender tbm,yes
enorme rechear pizza,no
Denuncia nao encher barriga precisar valer,no
Indiciacoes semana ja pedir musica,no
estao tentar desviar foco,no
Serra milhoes tambem,no
nao,no
g CANALHAS COMENTARIOSENFIA LA,yes
Ententam nao ha denunciar prova,no
monte bosta minimo norte nordeste trabalhar nao trabalhar viver Bolsa familia votar luladrao,yes
Cade algema,no
gauchada boiola kkkk,yes
Guy Gay boiola pai,yes
foro privilegiar bosta Burro,yes
pro lulao levar viagra,yes
Deixem cara paz,no
kkkkkk,no
Credo Globo instigar violencia,no
filhodaPhuta Brasil,yes
provar irao cadeia,no
voce colocar rotulo pessoa,no
encantador burro pegar,yes
kkk voce sao comedia,no
MPF trabalho interesse tucano pmdbista,no
nao serio acabar ler,no
investigar dar aula Portugues,no
ano,no
Brincadeira vc acreditar realmente em isto,no
de ele cadar denuncia,no
BURRO ASNO TOPEIRA,yes
mulher grosso estupido ignorante,yes
alem burro analfabeto,yes
Hahahahahaha jumento,yes
la lamber bola de ele,yes
idiota abestar voce,yes
lavar panela vaca,yes
Idiotao sabidao,no
Romulo comer bosta,yes
Lizzie comer bosta,yes
achar ta faltar prova,no
ter baianoputz povinho,yes
KKKKK LADRAO MERECE MOE,yes
cala boca jumento,yes
serio,no
Pobre BURRO neque,yes
peco respeito Falei,no
entao pecar respeito Falei,no
GABRIEL VOCE COVARDE VOCE PEIDAR VOCE CAGA,yes
asno nome ta sacanagem,yes
Sao paulino gostar mamar cajado,yes
nao futebol paraguaio,no
Tomara estar certo colega,no
ir ficar ja estao ai,no
Vc retardar,yes
cara jogar,no
Enfia rab mae,yes
achar voce pagina errar,no
Andre noiar diminuer fumo Ta dificil,yes
colocar vc otario su amae,yes
moral idiota quase voltar Kkkkkkkk,no
SRN R B U D Negao,yes
passar mulher deixar g z d,yes
Jkkkkkkkkkbosta Clubenao dinheiro pra contratar pra comprar camisa Estadiokkkkkkkkkvice eternopiar Brasil voltar,yes
P I R N H,yes
fundo poco,no
Virou bagunca,no
comum time pequeno,no
dinheiro clube falido,no
jogo flaF Z S estadione g l b,yes
ate pena time so passar vergonha,no
varzea Time pequeno,no
cala bocar idiota,yes
ai matador,no
Gostei mudanca estrategia,no
outro asno nao Artur,yes
mITO futebol,no
precisar centroavante lateral esquerdo,no
Volante centroavante lateral esquerdo,no
divulgar procurar ai,no
time gostar ceder cauda,yes
vc analfabeta,yes
Sera ganhar copa Brasil,no
diferenca,no
Sao Paulo apressar comer C u,yes
nao pra comparar fato,no
verdade triste verdade,no
darar certo rumo gloria,no
JOGADOR TIME PEQUENO,no
Walter dever lutar SUMO PODERIA,yes
gordao ficar rir conseguir ficar pe,yes
burro,yes
dirigente falar algum mentira,no
ja ta chato historia Walter td ano,no
nao importar sao mesmo jogador,no
sorriso sonatar ver jogar futebol Marcelo Daniel Alves jogar ano time ponta Europa ja ganhar ds titulo ja vario selecao mundo bosta falar q sao ruim,yes
reserva capaz vir reserva,no
ver,no
vier otimo reforco,no
vier sera reforco,no
excelente jogador sera titular Jo,no
ser faca trabalho,no
GOSTEIKKKKKKKKKKKKKKKK,no
Karen lavar louco q ta sujo,yes
CHORO CONTINUA SENDO LIVRE,no
bom clube planeta,no
Intao vc nao ganhar nd pk ruim Msm,no
Ta cara peidar farofa kkkkkkk,yes
enganar,no
voce desinformar,no
sincero Corram atr,no
Falou cara nao sair pagina verde,no
choro livre,no
aprender escrever cavalo,yes
vc chacota bi b mundial kkk,no
mundial bi b lesma verde kkkkk,yes
Anselma Bibona invejoso criatividade,yes
mina cara cavalo,yes
Ricardo cara cavalo potranca,yes
empresario rapaz simplesmente magico,no
Ser feliz,no
venda casado,no
otimo noticia massa atleticano,no
dever contratar,no
empresario,no
Libera rapido turco desistam,no
eis sorte bater porta,no
alguem disponivel pra levar aeroporto,no
Jogar milho sentar sabugo ne Maria,yes
voces nao disputar libertador,no
pq precisar trabalhar,no
GUILHERME IDIOTA,yes
Lurdinha burro,yes
,no
Alo botar ovo fracast,yes
MIERDAS,yes
Alguem falar helicoptero,no
falar,no
time bosta cair gigante kkkk,yes
contratacoes franga vao tomar oi,yes
time,no
pior cego burro,no
dinheiro fruto corrupcao vc deverar prender,no
BATATA JA ESQUENTOU BEBADO LADRAO POVOCADEIA nELES DRSERGIO MORO,yes
ADVOGADO BANDIDO BANDIDO IGUAL EXTERMINADO,yes
aCHO AECIO NAO TELEFONOU JUIZECO HOJE TA DANDO PITI SAUDADES KKKKK,yes
mamis ja ne chamar mulher mamis inocente,yes
AdiANALdo pregar continuar firme forte,yes
Igual mamis pregar indestrutivel kkkkkkkkkkk,yes
Ruy vc acreditar Japa Federal tb ne Jumento,yes
Entrou fedidinho Junior ui proprio gayzisse,yes
dia macho chegar Aguarde comprar lenco pro choro esterco humano,yes
Alexandre maluco so comeu titico crianca,yes
Olha ser ja ter prender esquartejar luladrao kd,yes
Junior nome Marmota atitude Ooooooo sujeitar tapar,yes
Acordem Trouxinhas casa cair,no
bixario coxa ta desespero,no
Bixaria mortadela tar desespero,no
La afeminado Peta invadir comentario alheio Uiiiiiiii Nojentaaaa,yes
devolver troco R servico oral,yes
Adinaldo kkkkkkkkkkkk defe car mortadela,yes
nao Junior Soares Defequei Juniorizinhos Soares,yes
nordeste bandido estao sudeste,yes
cei tao dano buesta cair ano,no
BOFE Joao Paulo alem LINDO PAUlo MARAVILHOSO Noizinhas MENGAO amar SRNSomos Rabudas Negao dcm DIAMETRO CRFCheirinho R Fedida,yes
NOIZINHAS MENGAO URUBU chamar NKU jogo ano BOFES time dever levar NKU deixar NKU dever SRNSomos Rabudas Negao dcm DIAMETRO CRFCheirinho R Fedida,yes
umo povinho idota,no
ficar piroka metade ja ta docusso mae,yes
issoO Palmerda bi rebaixado continuar mundial Kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,yes
Cabra frouxo,no
Arregao,no
Faltar opcao virar homem,no
procurar pra mamar Freddie Mercury bom rubroneca,yes
Velho babao falar asneira pagina,yes
Sonha boneca,yes
aa tricolete estao descontrolado,yes
RUBRONECAS,yes
retocar maquiagem tricolete frufru nao comer ninguem comer,yes
IDOLO FUDINENSE SERIE B ENTRAR JUSTICAO PRA NAO CAIR,yes
rosquinha tricolete estao arder causa Conca,yes
Dorzinha cotovelo Florzinha einMimimimi,yes
Florzinhas ficar chateado KKKKKKKKKKKKKKKKKKKKKKKK,yes
mulambos subornador paguem Serie B,yes
Meigos sao cheiroso nao Fedem Urubu,yes
Abel brucututreinar time Bonequinhasnao certo,yes
Paulo cid matar barato assinar contrato mes ja receber salario integral vc achar china fra ficar receber nao acreditar diretoria falar inocente,no
diretoria transparente nao mente igual voce nao q flamengo falar concreto fato credibilidade,no
so querer po arroz maquiagem ha esqueca paguem serie b,no
empresa concorrente oferecer super contrato trabalho voce trocar empresa quanta gente hipocrito torcida fluminense aff,no
so ve historia voce to vida ganhar ganhar quase milhoes mes durante ano culpa Fluminense pq nao sinceramente jogar ate graca obrigacao de ele bom retribuir vida ganhar graca Fluminense ja ganhar chamar ganancia mercenario nao idolo,no
KKKKKKKK CARAS DESSES JOGAR FUDINENSE,yes
Bbcas serie c vcs nao saben Separar quanto trocar epoca doval troca Fla x flu Vasco x botar Jogadores marcar epoca historia vcs sao eterno serie c,no
calcinha mae ja tirar facilidade perguntar pra,yes
contribuir gente levante taca ta flamengo so pagar comecar jogar,no
Maycon ate admitar negocio si Fla atualmente nao acreditar coisa va jogar Fla levante algum tacar ano kkkkk,no
Rafael finalista Libertadores ano passado de ele titular selecao Equatoriana outro futuro camisa selecao ja sondar clube Europa certo Conquinha ano bichado kkkkkkkk,no
estao melar calcinha tricoflorzinhas,yes
Comparacao nexo Tyson passar auge pra chegar sabesr motivo Tyson mito infelizmente perder carreira,no
nao entendi comparacao Tyson pra ambito psicologico,no
dizer ronda pegar adversaria verdade qdo pegar alguem bater forte afinar viver correr Ciborg pq saber ir perder medo apanhar parar lucrar,no
nao parar lucrar perder ultima total pagar so pra,no
Imperador balela Entao nao sao adversario verdade disser Anderson Silva pegar oponente Verdae pegar wrestling perder,no
so colocar pra safra ai q surra mau luta nao passar round colocar Semiaposentados pra ter algum chance,no
categoria so TJ chance consideravel Cruz tambem entanto apostar Cody Ja Aldo nao favorito Aldo usar jab low kicks fazer luta estrategico,no
historia cara moleque subir octagon pra receber cinturao louco cara ate sangue olho pra ajudar moleque nao,no
nao afoito nao Cruz paciente atraindoo trocacao franca So dar blitz adversario anterior ter confianca nao motivo botar dormir,no
vich evento ta cair luta card principal ta hora Dana comecar substituto pra d situacao q q ja deixar inusitar,no
Cruz so agilidade nocaute Cody vir preparado levar,no
caro amigo enigmaticosNao dever comparalo Tyson Tyson mito boxe deixar desejar pessoal entao nao pessoal profissional cara nao completo Chequei raciocinio assistir Faustao,no
chamar pra Atras escola sentar garoto kkkk,yes
Jhalim Rabei ate fiquei assustar começar ler comentario pensar Connorlevava menino tra escola dar bunda KKKKKKK,no
Irmao Honorato falar verdade agir razao inves emocao diferente tupims amer lindo,no
